2009,1. FC Nürnberg,Hamburger SV,0,4
2009,Werder Bremen,FC Schalke 04,0,2
2009,1. FSV Mainz 05,VfB Stuttgart,1,1
2009,VfL Wolfsburg,Borussia Dortmund,1,3
2009,FC Schalke 04,1. FSV Mainz 05,1,0
2009,FC Bayern München,Hertha BSC,5,2
2009,Borussia Dortmund,SC Freiburg,1,0
2009,Bayer Leverkusen,Borussia Mönchengladbach,3,2
2009,Hannover 96,VfL Bochum,2,3
2009,Eintracht Frankfurt,VfL Wolfsburg,2,2
2009,VfB Stuttgart,TSG 1899 Hoffenheim,3,1
2009,Hamburger SV,Werder Bremen,2,1
2009,1. FC Köln,1. FC Nürnberg,3,0
2009,FC Bayern München,TSG 1899 Hoffenheim,2,0
2009,Hannover 96,Hertha BSC,0,3
2009,Eintracht Frankfurt,Werder Bremen,1,0
2009,Borussia Mönchengladbach,VfL Bochum,1,2
2009,Hamburger SV,SC Freiburg,2,0
2009,Bayer Leverkusen,1. FSV Mainz 05,4,2
2009,VfB Stuttgart,VfL Wolfsburg,3,1
2009,FC Schalke 04,1. FC Nürnberg,1,0
2009,1. FC Köln,Borussia Dortmund,2,3
2009,SC Freiburg,VfB Stuttgart,0,1
2009,Werder Bremen,FC Bayern München,2,3
2009,VfL Bochum,FC Schalke 04,2,2
2009,1. FSV Mainz 05,Hannover 96,1,0
2009,1. FC Nürnberg,Eintracht Frankfurt,1,1
2009,Hertha BSC,Borussia Mönchengladbach,0,0
2009,Borussia Dortmund,Hamburger SV,1,0
2009,VfL Wolfsburg,1. FC Köln,2,3
2009,TSG 1899 Hoffenheim,Bayer Leverkusen,0,3
2009,Hamburger SV,VfL Wolfsburg,1,1
2009,Borussia Mönchengladbach,Werder Bremen,4,3
2009,Eintracht Frankfurt,1. FC Köln,1,2
2009,Hertha BSC,VfL Bochum,0,0
2009,FC Bayern München,1. FSV Mainz 05,3,0
2009,Hannover 96,1. FC Nürnberg,1,3
2009,FC Schalke 04,TSG 1899 Hoffenheim,2,0
2009,VfB Stuttgart,Borussia Dortmund,4,1
2009,Bayer Leverkusen,SC Freiburg,3,1
2009,Werder Bremen,Hertha BSC,2,1
2009,VfL Wolfsburg,FC Bayern München,1,3
2009,1. FC Köln,Hamburger SV,3,3
2009,SC Freiburg,FC Schalke 04,0,0
2009,VfL Bochum,Bayer Leverkusen,1,1
2009,TSG 1899 Hoffenheim,Hannover 96,2,1
2009,1. FC Nürnberg,VfB Stuttgart,1,2
2009,1. FSV Mainz 05,Borussia Mönchengladbach,1,0
2009,Borussia Dortmund,Eintracht Frankfurt,2,3
2009,Borussia Mönchengladbach,1. FC Nürnberg,2,1
2009,Bayer Leverkusen,VfL Wolfsburg,2,1
2009,VfB Stuttgart,Hamburger SV,1,3
2009,VfL Bochum,TSG 1899 Hoffenheim,2,1
2009,Hannover 96,Werder Bremen,1,5
2009,Hertha BSC,1. FSV Mainz 05,1,1
2009,FC Bayern München,Borussia Dortmund,3,1
2009,FC Schalke 04,1. FC Köln,2,0
2009,Eintracht Frankfurt,SC Freiburg,2,1
2009,TSG 1899 Hoffenheim,Borussia Mönchengladbach,2,2
2009,1. FC Nürnberg,FC Bayern München,1,1
2009,1. FC Köln,VfB Stuttgart,1,5
2009,Borussia Dortmund,Hannover 96,4,1
2009,Hamburger SV,Eintracht Frankfurt,0,0
2009,1. FSV Mainz 05,VfL Bochum,0,0
2009,SC Freiburg,Hertha BSC,0,3
2009,VfL Wolfsburg,FC Schalke 04,2,1
2009,Werder Bremen,Bayer Leverkusen,2,2
2009,FC Schalke 04,Borussia Dortmund,2,1
2009,Hertha BSC,TSG 1899 Hoffenheim,0,2
2009,1. FSV Mainz 05,Werder Bremen,1,2
2009,VfB Stuttgart,Eintracht Frankfurt,2,1
2009,Borussia Mönchengladbach,SC Freiburg,1,1
2009,VfL Bochum,1. FC Nürnberg,0,0
2009,Bayer Leverkusen,1. FC Köln,0,0
2009,Hannover 96,VfL Wolfsburg,0,1
2009,FC Bayern München,Hamburger SV,1,0
2009,1. FC Köln,FC Bayern München,1,1
2009,Werder Bremen,VfB Stuttgart,2,2
2009,Hamburger SV,Hertha BSC,1,0
2009,Eintracht Frankfurt,FC Schalke 04,1,4
2009,SC Freiburg,Hannover 96,1,2
2009,VfL Wolfsburg,VfL Bochum,4,1
2009,Borussia Dortmund,Borussia Mönchengladbach,3,0
2009,1. FC Nürnberg,Bayer Leverkusen,3,2
2009,TSG 1899 Hoffenheim,1. FSV Mainz 05,0,1
2009,FC Schalke 04,VfB Stuttgart,2,1
2009,Borussia Mönchengladbach,VfL Wolfsburg,0,4
2009,VfL Bochum,Borussia Dortmund,1,4
2009,1. FSV Mainz 05,1. FC Köln,1,0
2009,Hannover 96,Eintracht Frankfurt,2,1
2009,Hertha BSC,1. FC Nürnberg,1,2
2009,FC Bayern München,SC Freiburg,2,1
2009,TSG 1899 Hoffenheim,Werder Bremen,0,1
2009,Bayer Leverkusen,Hamburger SV,4,2
2009,1. FC Köln,Borussia Mönchengladbach,1,1
2009,Eintracht Frankfurt,FC Bayern München,2,1
2009,1. FC Nürnberg,TSG 1899 Hoffenheim,0,0
2009,VfB Stuttgart,Hannover 96,2,0
2009,Werder Bremen,VfL Bochum,3,2
2009,SC Freiburg,1. FSV Mainz 05,1,0
2009,Borussia Dortmund,Bayer Leverkusen,3,0
2009,Hamburger SV,FC Schalke 04,2,2
2009,VfL Wolfsburg,Hertha BSC,1,5
2009,VfL Bochum,Eintracht Frankfurt,1,2
2009,1. FSV Mainz 05,VfL Wolfsburg,0,2
2009,FC Bayern München,VfB Stuttgart,1,2
2009,Hertha BSC,Borussia Dortmund,0,0
2009,Hannover 96,1. FC Köln,1,4
2009,Werder Bremen,1. FC Nürnberg,4,2
2009,Bayer Leverkusen,FC Schalke 04,0,2
2009,TSG 1899 Hoffenheim,SC Freiburg,1,1
2009,Borussia Mönchengladbach,Hamburger SV,1,0
2009,FC Schalke 04,FC Bayern München,1,2
2009,Eintracht Frankfurt,Bayer Leverkusen,3,2
2009,Borussia Dortmund,Werder Bremen,2,1
2009,SC Freiburg,VfL Bochum,1,1
2009,VfB Stuttgart,Borussia Mönchengladbach,2,1
2009,1. FC Nürnberg,1. FSV Mainz 05,2,0
2009,1. FC Köln,Hertha BSC,0,3
2009,VfL Wolfsburg,TSG 1899 Hoffenheim,4,0
2009,Hamburger SV,Hannover 96,0,0
2009,Borussia Mönchengladbach,Eintracht Frankfurt,2,0
2009,Hertha BSC,VfB Stuttgart,0,1
2009,1. FSV Mainz 05,Borussia Dortmund,1,0
2009,Hannover 96,FC Schalke 04,4,2
2009,TSG 1899 Hoffenheim,1. FC Köln,0,2
2009,Werder Bremen,SC Freiburg,4,0
2009,Bayer Leverkusen,FC Bayern München,1,1
2009,VfL Bochum,Hamburger SV,1,2
2009,1. FC Nürnberg,VfL Wolfsburg,0,2
2009,1. FC Köln,VfL Bochum,2,0
2009,VfB Stuttgart,Bayer Leverkusen,2,1
2009,VfL Wolfsburg,Werder Bremen,2,4
2009,FC Schalke 04,Borussia Mönchengladbach,3,1
2009,Hamburger SV,1. FSV Mainz 05,0,1
2009,SC Freiburg,1. FC Nürnberg,2,1
2009,FC Bayern München,Hannover 96,7,0
2009,Borussia Dortmund,TSG 1899 Hoffenheim,1,1
2009,Eintracht Frankfurt,Hertha BSC,2,2
2009,VfL Bochum,VfB Stuttgart,0,2
2009,Borussia Mönchengladbach,FC Bayern München,1,1
2009,1. FC Nürnberg,Borussia Dortmund,2,3
2009,Hertha BSC,FC Schalke 04,0,1
2009,Bayer Leverkusen,Hannover 96,3,0
2009,1. FSV Mainz 05,Eintracht Frankfurt,3,3
2009,Werder Bremen,1. FC Köln,1,0
2009,TSG 1899 Hoffenheim,Hamburger SV,5,1
2009,SC Freiburg,VfL Wolfsburg,1,0
2009,Borussia Dortmund,VfL Wolfsburg,1,1
2009,Bayer Leverkusen,Hertha BSC,1,1
2009,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,2
2009,FC Schalke 04,Werder Bremen,0,2
2009,FC Bayern München,VfL Bochum,3,1
2009,Hannover 96,Borussia Mönchengladbach,6,1
2009,1. FC Köln,SC Freiburg,2,2
2009,VfB Stuttgart,1. FSV Mainz 05,2,2
2009,Hamburger SV,1. FC Nürnberg,4,0
2009,Hertha BSC,FC Bayern München,1,3
2009,TSG 1899 Hoffenheim,VfB Stuttgart,1,1
2009,Werder Bremen,Hamburger SV,1,1
2009,SC Freiburg,Borussia Dortmund,3,1
2009,1. FSV Mainz 05,FC Schalke 04,0,0
2009,Borussia Mönchengladbach,Bayer Leverkusen,1,1
2009,VfL Bochum,Hannover 96,0,3
2009,1. FC Nürnberg,1. FC Köln,1,0
2009,VfL Wolfsburg,Eintracht Frankfurt,3,1
2010,FC Bayern München,VfL Wolfsburg,2,1
2010,TSG 1899 Hoffenheim,Werder Bremen,4,1
2010,Borussia Mönchengladbach,1. FC Nürnberg,1,1
2010,1. FC Köln,1. FC Kaiserslautern,1,3
2010,SC Freiburg,FC St. Pauli,1,3
2010,Hannover 96,Eintracht Frankfurt,2,1
2010,Hamburger SV,FC Schalke 04,2,1
2010,1. FSV Mainz 05,VfB Stuttgart,2,0
2010,Borussia Dortmund,Bayer Leverkusen,0,2
2010,1. FC Kaiserslautern,FC Bayern München,2,0
2010,FC Schalke 04,Hannover 96,1,2
2010,Werder Bremen,1. FC Köln,4,2
2010,VfL Wolfsburg,1. FSV Mainz 05,3,4
2010,Eintracht Frankfurt,Hamburger SV,1,3
2010,1. FC Nürnberg,SC Freiburg,1,2
2010,FC St. Pauli,TSG 1899 Hoffenheim,0,1
2010,Bayer Leverkusen,Borussia Mönchengladbach,3,6
2010,VfB Stuttgart,Borussia Dortmund,1,3
2010,TSG 1899 Hoffenheim,FC Schalke 04,2,0
2010,Borussia Dortmund,VfL Wolfsburg,2,0
2010,Hamburger SV,1. FC Nürnberg,1,1
2010,Borussia Mönchengladbach,Eintracht Frankfurt,0,4
2010,SC Freiburg,VfB Stuttgart,2,1
2010,Hannover 96,Bayer Leverkusen,2,2
2010,FC Bayern München,Werder Bremen,0,0
2010,1. FSV Mainz 05,1. FC Kaiserslautern,2,1
2010,1. FC Köln,FC St. Pauli,1,0
2010,Eintracht Frankfurt,SC Freiburg,0,1
2010,FC Bayern München,1. FC Köln,0,0
2010,Werder Bremen,1. FSV Mainz 05,0,2
2010,VfB Stuttgart,Borussia Mönchengladbach,7,0
2010,VfL Wolfsburg,Hannover 96,2,0
2010,1. FC Kaiserslautern,TSG 1899 Hoffenheim,2,2
2010,FC St. Pauli,Hamburger SV,1,1
2010,FC Schalke 04,Borussia Dortmund,1,3
2010,Bayer Leverkusen,1. FC Nürnberg,0,0
2010,1. FSV Mainz 05,1. FC Köln,2,0
2010,TSG 1899 Hoffenheim,FC Bayern München,1,2
2010,Hannover 96,Werder Bremen,4,1
2010,Bayer Leverkusen,Eintracht Frankfurt,2,1
2010,Borussia Dortmund,1. FC Kaiserslautern,5,0
2010,Hamburger SV,VfL Wolfsburg,1,3
2010,Borussia Mönchengladbach,FC St. Pauli,1,2
2010,SC Freiburg,FC Schalke 04,1,2
2010,1. FC Nürnberg,VfB Stuttgart,2,1
2010,1. FC Köln,TSG 1899 Hoffenheim,1,1
2010,FC Bayern München,1. FSV Mainz 05,1,2
2010,FC Schalke 04,Borussia Mönchengladbach,2,2
2010,VfB Stuttgart,Bayer Leverkusen,1,4
2010,Eintracht Frankfurt,1. FC Nürnberg,2,0
2010,FC St. Pauli,Borussia Dortmund,1,3
2010,Werder Bremen,Hamburger SV,3,2
2010,VfL Wolfsburg,SC Freiburg,2,1
2010,1. FC Kaiserslautern,Hannover 96,0,1
2010,Hannover 96,FC St. Pauli,0,1
2010,Hamburger SV,1. FC Kaiserslautern,2,1
2010,1. FSV Mainz 05,TSG 1899 Hoffenheim,4,2
2010,Borussia Mönchengladbach,VfL Wolfsburg,1,1
2010,SC Freiburg,1. FC Köln,3,2
2010,1. FC Nürnberg,FC Schalke 04,2,1
2010,VfB Stuttgart,Eintracht Frankfurt,1,2
2010,Bayer Leverkusen,Werder Bremen,2,2
2010,Borussia Dortmund,FC Bayern München,2,0
2010,1. FC Köln,Borussia Dortmund,1,2
2010,FC Bayern München,Hannover 96,3,0
2010,FC Schalke 04,VfB Stuttgart,2,2
2010,Werder Bremen,SC Freiburg,2,1
2010,1. FSV Mainz 05,Hamburger SV,0,1
2010,FC St. Pauli,1. FC Nürnberg,3,2
2010,VfL Wolfsburg,Bayer Leverkusen,2,3
2010,1. FC Kaiserslautern,Eintracht Frankfurt,0,3
2010,TSG 1899 Hoffenheim,Borussia Mönchengladbach,3,2
2010,Hamburger SV,FC Bayern München,0,0
2010,Eintracht Frankfurt,FC Schalke 04,0,0
2010,Borussia Mönchengladbach,Werder Bremen,1,4
2010,SC Freiburg,1. FC Kaiserslautern,2,1
2010,Hannover 96,1. FC Köln,2,1
2010,1. FC Nürnberg,VfL Wolfsburg,2,1
2010,Borussia Dortmund,TSG 1899 Hoffenheim,1,1
2010,Bayer Leverkusen,1. FSV Mainz 05,0,1
2010,VfB Stuttgart,FC St. Pauli,2,0
2010,FC Bayern München,SC Freiburg,4,2
2010,Werder Bremen,1. FC Nürnberg,2,3
2010,VfL Wolfsburg,VfB Stuttgart,2,0
2010,1. FC Köln,Hamburger SV,3,2
2010,1. FC Kaiserslautern,Borussia Mönchengladbach,3,0
2010,FC St. Pauli,Eintracht Frankfurt,1,3
2010,FC Schalke 04,Bayer Leverkusen,0,1
2010,1. FSV Mainz 05,Borussia Dortmund,0,2
2010,TSG 1899 Hoffenheim,Hannover 96,4,0
2010,FC Schalke 04,FC St. Pauli,3,0
2010,Hamburger SV,TSG 1899 Hoffenheim,2,1
2010,Eintracht Frankfurt,VfL Wolfsburg,3,1
2010,Borussia Mönchengladbach,FC Bayern München,3,3
2010,SC Freiburg,1. FSV Mainz 05,1,0
2010,1. FC Nürnberg,1. FC Köln,3,1
2010,Hannover 96,Borussia Dortmund,0,4
2010,Bayer Leverkusen,1. FC Kaiserslautern,3,1
2010,VfB Stuttgart,Werder Bremen,6,0
2010,Borussia Dortmund,Hamburger SV,2,0
2010,Werder Bremen,Eintracht Frankfurt,0,0
2010,VfL Wolfsburg,FC Schalke 04,2,2
2010,1. FC Köln,Borussia Mönchengladbach,0,4
2010,1. FC Kaiserslautern,VfB Stuttgart,3,3
2010,FC St. Pauli,Bayer Leverkusen,0,1
2010,1. FSV Mainz 05,Hannover 96,0,1
2010,TSG 1899 Hoffenheim,SC Freiburg,0,1
2010,FC Bayern München,1. FC Nürnberg,3,0
2010,FC Schalke 04,Werder Bremen,4,0
2010,Eintracht Frankfurt,TSG 1899 Hoffenheim,0,4
2010,Borussia Mönchengladbach,1. FSV Mainz 05,2,3
2010,SC Freiburg,Borussia Dortmund,1,2
2010,Hannover 96,Hamburger SV,3,2
2010,1. FC Nürnberg,1. FC Kaiserslautern,1,3
2010,Bayer Leverkusen,FC Bayern München,1,1
2010,VfB Stuttgart,1. FC Köln,0,1
2010,FC St. Pauli,VfL Wolfsburg,1,1
2010,1. FSV Mainz 05,1. FC Nürnberg,3,0
2010,FC Bayern München,Eintracht Frankfurt,4,1
2010,Hamburger SV,VfB Stuttgart,4,2
2010,TSG 1899 Hoffenheim,Bayer Leverkusen,2,2
2010,Hannover 96,SC Freiburg,3,0
2010,1. FC Kaiserslautern,FC Schalke 04,5,0
2010,Borussia Dortmund,Borussia Mönchengladbach,4,1
2010,Werder Bremen,FC St. Pauli,3,0
2010,1. FC Köln,VfL Wolfsburg,1,1
2010,FC St. Pauli,1. FC Kaiserslautern,1,0
2010,VfB Stuttgart,TSG 1899 Hoffenheim,1,1
2010,VfL Wolfsburg,Werder Bremen,0,0
2010,Eintracht Frankfurt,1. FSV Mainz 05,2,1
2010,Borussia Mönchengladbach,Hannover 96,1,2
2010,SC Freiburg,Hamburger SV,1,0
2010,FC Schalke 04,FC Bayern München,2,0
2010,Bayer Leverkusen,1. FC Köln,3,2
2010,1. FC Nürnberg,Borussia Dortmund,0,2
2010,Hannover 96,VfB Stuttgart,2,1
2010,FC Bayern München,FC St. Pauli,3,0
2010,Hamburger SV,Bayer Leverkusen,2,4
2010,TSG 1899 Hoffenheim,1. FC Nürnberg,1,1
2010,1. FC Köln,Eintracht Frankfurt,1,0
2010,1. FC Kaiserslautern,VfL Wolfsburg,0,0
2010,Borussia Dortmund,Werder Bremen,2,0
2010,SC Freiburg,Borussia Mönchengladbach,3,0
2010,1. FSV Mainz 05,FC Schalke 04,0,1
2010,Borussia Mönchengladbach,Hamburger SV,1,2
2010,FC Schalke 04,1. FC Köln,3,0
2010,Werder Bremen,1. FC Kaiserslautern,1,2
2010,VfL Wolfsburg,TSG 1899 Hoffenheim,2,2
2010,Eintracht Frankfurt,Borussia Dortmund,1,0
2010,1. FC Nürnberg,Hannover 96,3,1
2010,FC St. Pauli,1. FSV Mainz 05,2,4
2010,Bayer Leverkusen,SC Freiburg,2,2
2010,VfB Stuttgart,FC Bayern München,3,5
2010,Bayer Leverkusen,Borussia Dortmund,1,3
2010,Werder Bremen,TSG 1899 Hoffenheim,2,1
2010,VfB Stuttgart,1. FSV Mainz 05,1,0
2010,VfL Wolfsburg,FC Bayern München,1,1
2010,1. FC Nürnberg,Borussia Mönchengladbach,0,1
2010,FC St. Pauli,SC Freiburg,2,2
2010,FC Schalke 04,Hamburger SV,0,1
2010,Eintracht Frankfurt,Hannover 96,0,3
2010,1. FC Kaiserslautern,1. FC Köln,1,1
2010,Hamburger SV,Eintracht Frankfurt,1,0
2010,FC Bayern München,1. FC Kaiserslautern,5,1
2010,Borussia Dortmund,VfB Stuttgart,1,1
2010,1. FSV Mainz 05,VfL Wolfsburg,0,1
2010,SC Freiburg,1. FC Nürnberg,1,1
2010,Hannover 96,FC Schalke 04,0,1
2010,1. FC Köln,Werder Bremen,3,0
2010,Borussia Mönchengladbach,Bayer Leverkusen,1,3
2010,TSG 1899 Hoffenheim,FC St. Pauli,2,2
2010,Bayer Leverkusen,Hannover 96,2,0
2010,FC Schalke 04,TSG 1899 Hoffenheim,0,1
2010,Werder Bremen,FC Bayern München,1,3
2010,VfL Wolfsburg,Borussia Dortmund,0,3
2010,1. FC Nürnberg,Hamburger SV,2,0
2010,FC St. Pauli,1. FC Köln,3,0
2010,1. FC Kaiserslautern,1. FSV Mainz 05,0,1
2010,VfB Stuttgart,SC Freiburg,0,1
2010,Eintracht Frankfurt,Borussia Mönchengladbach,0,1
2010,Borussia Dortmund,FC Schalke 04,0,0
2010,1. FSV Mainz 05,Werder Bremen,1,1
2010,TSG 1899 Hoffenheim,1. FC Kaiserslautern,3,2
2010,1. FC Köln,FC Bayern München,3,2
2010,Hannover 96,VfL Wolfsburg,1,0
2010,1. FC Nürnberg,Bayer Leverkusen,1,0
2010,Borussia Mönchengladbach,VfB Stuttgart,2,3
2010,SC Freiburg,Eintracht Frankfurt,0,0
2010,FC Bayern München,TSG 1899 Hoffenheim,4,0
2010,FC Schalke 04,SC Freiburg,1,0
2010,VfB Stuttgart,1. FC Nürnberg,1,4
2010,VfL Wolfsburg,Hamburger SV,0,1
2010,Eintracht Frankfurt,Bayer Leverkusen,0,3
2010,FC St. Pauli,Borussia Mönchengladbach,3,1
2010,1. FC Kaiserslautern,Borussia Dortmund,1,1
2010,1. FC Köln,1. FSV Mainz 05,4,2
2010,Werder Bremen,Hannover 96,1,1
2010,Hamburger SV,FC St. Pauli,0,1
2010,1. FC Nürnberg,Eintracht Frankfurt,3,0
2010,Borussia Dortmund,FC St. Pauli,2,0
2010,Hamburger SV,Werder Bremen,4,0
2010,TSG 1899 Hoffenheim,1. FC Köln,1,1
2010,SC Freiburg,VfL Wolfsburg,2,1
2010,Hannover 96,1. FC Kaiserslautern,3,0
2010,1. FSV Mainz 05,FC Bayern München,1,3
2010,Bayer Leverkusen,VfB Stuttgart,4,2
2010,Borussia Mönchengladbach,FC Schalke 04,2,1
2010,VfL Wolfsburg,Borussia Mönchengladbach,2,1
2010,FC Schalke 04,1. FC Nürnberg,1,1
2010,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,2
2010,1. FC Köln,SC Freiburg,1,0
2010,1. FC Kaiserslautern,Hamburger SV,1,1
2010,FC St. Pauli,Hannover 96,0,1
2010,FC Bayern München,Borussia Dortmund,1,3
2010,Eintracht Frankfurt,VfB Stuttgart,0,2
2010,Werder Bremen,Bayer Leverkusen,2,2
2010,Borussia Dortmund,1. FC Köln,1,0
2010,VfB Stuttgart,FC Schalke 04,1,0
2010,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,0
2010,Hannover 96,FC Bayern München,3,1
2010,1. FC Nürnberg,FC St. Pauli,5,0
2010,Eintracht Frankfurt,1. FC Kaiserslautern,0,0
2010,Bayer Leverkusen,VfL Wolfsburg,3,0
2010,SC Freiburg,Werder Bremen,1,3
2010,Hamburger SV,1. FSV Mainz 05,2,4
2010,1. FC Köln,Hannover 96,4,0
2010,FC Bayern München,Hamburger SV,6,0
2010,FC Schalke 04,Eintracht Frankfurt,2,1
2010,VfL Wolfsburg,1. FC Nürnberg,1,2
2010,TSG 1899 Hoffenheim,Borussia Dortmund,1,0
2010,1. FC Kaiserslautern,SC Freiburg,2,1
2010,Werder Bremen,Borussia Mönchengladbach,1,1
2010,1. FSV Mainz 05,Bayer Leverkusen,0,1
2010,FC St. Pauli,VfB Stuttgart,1,2
2010,Borussia Mönchengladbach,1. FC Kaiserslautern,0,1
2010,Hamburger SV,1. FC Köln,6,2
2010,Eintracht Frankfurt,FC St. Pauli,2,1
2010,SC Freiburg,FC Bayern München,1,2
2010,Hannover 96,TSG 1899 Hoffenheim,2,0
2010,1. FC Nürnberg,Werder Bremen,1,3
2010,Borussia Dortmund,1. FSV Mainz 05,1,1
2010,Bayer Leverkusen,FC Schalke 04,2,0
2010,VfB Stuttgart,VfL Wolfsburg,1,1
2010,FC St. Pauli,FC Schalke 04,0,2
2010,FC Bayern München,Borussia Mönchengladbach,1,0
2010,Werder Bremen,VfB Stuttgart,1,1
2010,Borussia Dortmund,Hannover 96,4,1
2010,1. FSV Mainz 05,SC Freiburg,1,1
2010,1. FC Kaiserslautern,Bayer Leverkusen,0,1
2010,TSG 1899 Hoffenheim,Hamburger SV,0,0
2010,1. FC Köln,1. FC Nürnberg,1,0
2010,VfL Wolfsburg,Eintracht Frankfurt,1,1
2010,Eintracht Frankfurt,Werder Bremen,1,1
2010,FC Schalke 04,VfL Wolfsburg,1,0
2010,Hamburger SV,Borussia Dortmund,1,1
2010,SC Freiburg,TSG 1899 Hoffenheim,3,2
2010,Hannover 96,1. FSV Mainz 05,2,0
2010,1. FC Nürnberg,FC Bayern München,1,1
2010,VfB Stuttgart,1. FC Kaiserslautern,2,4
2010,Borussia Mönchengladbach,1. FC Köln,5,1
2010,Bayer Leverkusen,FC St. Pauli,2,1
2010,1. FSV Mainz 05,Borussia Mönchengladbach,1,0
2010,Hamburger SV,Hannover 96,0,0
2010,VfL Wolfsburg,FC St. Pauli,2,2
2010,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,0
2010,1. FC Köln,VfB Stuttgart,1,3
2010,1. FC Kaiserslautern,1. FC Nürnberg,0,2
2010,Werder Bremen,FC Schalke 04,1,1
2010,FC Bayern München,Bayer Leverkusen,5,1
2010,Borussia Dortmund,SC Freiburg,3,0
2010,SC Freiburg,Hannover 96,1,3
2010,FC Schalke 04,1. FC Kaiserslautern,0,1
2010,Bayer Leverkusen,TSG 1899 Hoffenheim,2,1
2010,VfB Stuttgart,Hamburger SV,3,0
2010,Eintracht Frankfurt,FC Bayern München,1,1
2010,FC St. Pauli,Werder Bremen,1,3
2010,Borussia Mönchengladbach,Borussia Dortmund,1,0
2010,VfL Wolfsburg,1. FC Köln,4,1
2010,1. FC Nürnberg,1. FSV Mainz 05,0,0
2010,Werder Bremen,VfL Wolfsburg,0,1
2010,1. FC Kaiserslautern,FC St. Pauli,2,0
2010,Borussia Dortmund,1. FC Nürnberg,2,0
2010,Hamburger SV,SC Freiburg,0,2
2010,1. FSV Mainz 05,Eintracht Frankfurt,3,0
2010,TSG 1899 Hoffenheim,VfB Stuttgart,1,2
2010,1. FC Köln,Bayer Leverkusen,2,0
2010,Hannover 96,Borussia Mönchengladbach,0,1
2010,FC Bayern München,FC Schalke 04,4,1
2010,FC Schalke 04,1. FSV Mainz 05,1,3
2010,Werder Bremen,Borussia Dortmund,2,0
2010,Bayer Leverkusen,Hamburger SV,1,1
2010,VfB Stuttgart,Hannover 96,2,1
2010,VfL Wolfsburg,1. FC Kaiserslautern,1,2
2010,Eintracht Frankfurt,1. FC Köln,0,2
2010,Borussia Mönchengladbach,SC Freiburg,2,0
2010,1. FC Nürnberg,TSG 1899 Hoffenheim,1,2
2010,FC St. Pauli,FC Bayern München,1,8
2010,FC Bayern München,VfB Stuttgart,2,1
2010,Borussia Dortmund,Eintracht Frankfurt,3,1
2010,Hamburger SV,Borussia Mönchengladbach,1,1
2010,1. FSV Mainz 05,FC St. Pauli,2,1
2010,TSG 1899 Hoffenheim,VfL Wolfsburg,1,3
2010,1. FC Köln,FC Schalke 04,2,1
2010,SC Freiburg,Bayer Leverkusen,0,1
2010,Hannover 96,1. FC Nürnberg,3,1
2010,1. FC Kaiserslautern,Werder Bremen,3,2
2011,Borussia Dortmund,Hamburger SV,3,1
2011,Werder Bremen,1. FC Kaiserslautern,2,0
2011,VfB Stuttgart,FC Schalke 04,3,0
2011,1. FC Köln,VfL Wolfsburg,0,3
2011,FC Augsburg,SC Freiburg,2,2
2011,Hannover 96,TSG 1899 Hoffenheim,2,1
2011,Hertha BSC,1. FC Nürnberg,0,1
2011,1. FSV Mainz 05,Bayer Leverkusen,2,0
2011,FC Bayern München,Borussia Mönchengladbach,0,1
2011,FC Schalke 04,1. FC Köln,5,1
2011,Hamburger SV,Hertha BSC,2,2
2011,1. FC Nürnberg,Hannover 96,1,2
2011,SC Freiburg,1. FSV Mainz 05,1,2
2011,TSG 1899 Hoffenheim,Borussia Dortmund,1,0
2011,VfL Wolfsburg,FC Bayern München,0,1
2011,Borussia Mönchengladbach,VfB Stuttgart,1,1
2011,1. FC Kaiserslautern,FC Augsburg,1,1
2011,Bayer Leverkusen,Werder Bremen,1,0
2011,Borussia Mönchengladbach,VfL Wolfsburg,4,1
2011,Borussia Dortmund,1. FC Nürnberg,2,0
2011,FC Bayern München,Hamburger SV,5,0
2011,Werder Bremen,SC Freiburg,5,3
2011,VfB Stuttgart,Bayer Leverkusen,0,1
2011,FC Augsburg,TSG 1899 Hoffenheim,0,2
2011,1. FC Köln,1. FC Kaiserslautern,1,1
2011,1. FSV Mainz 05,FC Schalke 04,2,4
2011,Hannover 96,Hertha BSC,1,1
2011,Hertha BSC,VfB Stuttgart,1,0
2011,Hamburger SV,1. FC Köln,3,4
2011,1. FC Nürnberg,FC Augsburg,1,0
2011,SC Freiburg,VfL Wolfsburg,3,0
2011,1. FC Kaiserslautern,FC Bayern München,0,3
2011,TSG 1899 Hoffenheim,Werder Bremen,1,2
2011,Bayer Leverkusen,Borussia Dortmund,0,0
2011,Hannover 96,1. FSV Mainz 05,1,1
2011,FC Schalke 04,Borussia Mönchengladbach,1,0
2011,FC Augsburg,Bayer Leverkusen,1,4
2011,Borussia Dortmund,Hertha BSC,1,2
2011,FC Bayern München,SC Freiburg,7,0
2011,1. FSV Mainz 05,TSG 1899 Hoffenheim,0,4
2011,VfB Stuttgart,Hannover 96,3,0
2011,Borussia Mönchengladbach,1. FC Kaiserslautern,1,0
2011,Werder Bremen,Hamburger SV,2,0
2011,1. FC Köln,1. FC Nürnberg,1,2
2011,VfL Wolfsburg,FC Schalke 04,2,1
